Date,Series ID,WPI Value,Location,Sector,Industry
2000-09-01,A2602859F,74.5,Australia,Private,Arts and recreation services
2000-12-01,A2602859F,75.1,Australia,Private,Arts and recreation services
2001-03-01,A2602859F,76.2,Australia,Private,Arts and recreation services
2001-06-01,A2602859F,76.6,Australia,Private,Arts and recreation services
2001-09-01,A2602859F,77.3,Australia,Private,Arts and recreation services
2001-12-01,A2602859F,78.5,Australia,Private,Arts and recreation services
2002-03-01,A2602859F,78.9,Australia,Private,Arts and recreation services
2002-06-01,A2602859F,79.3,Australia,Private,Arts and recreation services
2002-09-01,A2602859F,79.7,Australia,Private,Arts and recreation services
2002-12-01,A2602859F,80.7,Australia,Private,Arts and recreation services
2003-03-01,A2602859F,81.2,Australia,Private,Arts and recreation services
2003-06-01,A2602859F,81.4,Australia,Private,Arts and recreation services
2003-09-01,A2602859F,82.4,Australia,Private,Arts and recreation services
2003-12-01,A2602859F,83.3,Australia,Private,Arts and recreation services
2004-03-01,A2602859F,84.1,Australia,Private,Arts and recreation services
2004-06-01,A2602859F,84.3,Australia,Private,Arts and recreation services
2004-09-01,A2602859F,85.0,Australia,Private,Arts and recreation services
2004-12-01,A2602859F,86.0,Australia,Private,Arts and recreation services
2005-03-01,A2602859F,86.8,Australia,Private,Arts and recreation services
2005-06-01,A2602859F,87.1,Australia,Private,Arts and recreation services
2005-09-01,A2602859F,88.0,Australia,Private,Arts and recreation services
2005-12-01,A2602859F,88.9,Australia,Private,Arts and recreation services
2006-03-01,A2602859F,89.4,Australia,Private,Arts and recreation services
2006-06-01,A2602859F,89.7,Australia,Private,Arts and recreation services
2006-09-01,A2602859F,90.6,Australia,Private,Arts and recreation services
2006-12-01,A2602859F,91.5,Australia,Private,Arts and recreation services
2007-03-01,A2602859F,93.5,Australia,Private,Arts and recreation services
2007-06-01,A2602859F,93.8,Australia,Private,Arts and recreation services
2007-09-01,A2602859F,95.2,Australia,Private,Arts and recreation services
2007-12-01,A2602859F,96.2,Australia,Private,Arts and recreation services
2008-03-01,A2602859F,96.7,Australia,Private,Arts and recreation services
2008-06-01,A2602859F,97.2,Australia,Private,Arts and recreation services
2008-09-01,A2602859F,98.5,Australia,Private,Arts and recreation services
2008-12-01,A2602859F,100.2,Australia,Private,Arts and recreation services
2009-03-01,A2602859F,100.4,Australia,Private,Arts and recreation services
2009-06-01,A2602859F,100.9,Australia,Private,Arts and recreation services
2009-09-01,A2602859F,101.6,Australia,Private,Arts and recreation services
2009-12-01,A2602859F,102.6,Australia,Private,Arts and recreation services
2010-03-01,A2602859F,103.1,Australia,Private,Arts and recreation services
2010-06-01,A2602859F,103.3,Australia,Private,Arts and recreation services
2010-09-01,A2602859F,104.8,Australia,Private,Arts and recreation services
2010-12-01,A2602859F,105.5,Australia,Private,Arts and recreation services
2011-03-01,A2602859F,106.2,Australia,Private,Arts and recreation services
2011-06-01,A2602859F,106.9,Australia,Private,Arts and recreation services
2011-09-01,A2602859F,108.3,Australia,Private,Arts and recreation services
2011-12-01,A2602859F,110.2,Australia,Private,Arts and recreation services
2012-03-01,A2602859F,110.4,Australia,Private,Arts and recreation services
2012-06-01,A2602859F,110.6,Australia,Private,Arts and recreation services
2012-09-01,A2602859F,112.1,Australia,Private,Arts and recreation services
2012-12-01,A2602859F,113.0,Australia,Private,Arts and recreation services
2013-03-01,A2602859F,113.4,Australia,Private,Arts and recreation services
2013-06-01,A2602859F,114.0,Australia,Private,Arts and recreation services
2013-09-01,A2602859F,115.0,Australia,Private,Arts and recreation services
2013-12-01,A2602859F,115.8,Australia,Private,Arts and recreation services
2014-03-01,A2602859F,117.5,Australia,Private,Arts and recreation services
2014-06-01,A2602859F,117.7,Australia,Private,Arts and recreation services
2014-09-01,A2602859F,119.6,Australia,Private,Arts and recreation services
2014-12-01,A2602859F,120.3,Australia,Private,Arts and recreation services
2015-03-01,A2602859F,120.6,Australia,Private,Arts and recreation services
2015-06-01,A2602859F,120.9,Australia,Private,Arts and recreation services
2015-09-01,A2602859F,122.5,Australia,Private,Arts and recreation services
2015-12-01,A2602859F,123.1,Australia,Private,Arts and recreation services
2016-03-01,A2602859F,123.6,Australia,Private,Arts and recreation services
2016-06-01,A2602859F,123.8,Australia,Private,Arts and recreation services
2016-09-01,A2602859F,124.8,Australia,Private,Arts and recreation services
2016-12-01,A2602859F,125.5,Australia,Private,Arts and recreation services
2017-03-01,A2602859F,126.2,Australia,Private,Arts and recreation services
2017-06-01,A2602859F,126.4,Australia,Private,Arts and recreation services
2017-09-01,A2602859F,128.2,Australia,Private,Arts and recreation services
2017-12-01,A2602859F,128.6,Australia,Private,Arts and recreation services
2018-03-01,A2602859F,129.1,Australia,Private,Arts and recreation services
2018-06-01,A2602859F,129.2,Australia,Private,Arts and recreation services
2018-09-01,A2602859F,131.2,Australia,Private,Arts and recreation services
2018-12-01,A2602859F,132.2,Australia,Private,Arts and recreation services
2019-03-01,A2602859F,132.6,Australia,Private,Arts and recreation services
2019-06-01,A2602859F,132.7,Australia,Private,Arts and recreation services
2019-09-01,A2602859F,134.3,Australia,Private,Arts and recreation services
2019-12-01,A2602859F,135.0,Australia,Private,Arts and recreation services
2020-03-01,A2602859F,136.1,Australia,Private,Arts and recreation services
2020-06-01,A2602859F,136.0,Australia,Private,Arts and recreation services
2020-09-01,A2602859F,136.4,Australia,Private,Arts and recreation services
2020-12-01,A2602859F,136.8,Australia,Private,Arts and recreation services
2021-03-01,A2602859F,137.1,Australia,Private,Arts and recreation services
2021-06-01,A2602859F,137.3,Australia,Private,Arts and recreation services
2021-09-01,A2602859F,138.5,Australia,Private,Arts and recreation services
2021-12-01,A2602859F,139.7,Australia,Private,Arts and recreation services
2022-03-01,A2602859F,140.8,Australia,Private,Arts and recreation services
2022-06-01,A2602859F,141.3,Australia,Private,Arts and recreation services
2022-09-01,A2602859F,143.5,Australia,Private,Arts and recreation services
2022-12-01,A2602859F,145.4,Australia,Private,Arts and recreation services
2023-03-01,A2602859F,146.9,Australia,Private,Arts and recreation services
1997-09-01,A2603009C,71.0,Australia,Private,Other services
1997-12-01,A2603009C,71.4,Australia,Private,Other services
1998-03-01,A2603009C,72.0,Australia,Private,Other services
1998-06-01,A2603009C,72.1,Australia,Private,Other services
1998-09-01,A2603009C,72.4,Australia,Private,Other services
1998-12-01,A2603009C,72.8,Australia,Private,Other services
1999-03-01,A2603009C,73.0,Australia,Private,Other services
1999-06-01,A2603009C,73.6,Australia,Private,Other services
1999-09-01,A2603009C,74.1,Australia,Private,Other services
1999-12-01,A2603009C,74.5,Australia,Private,Other services
2000-03-01,A2603009C,74.9,Australia,Private,Other services
2000-06-01,A2603009C,75.0,Australia,Private,Other services
2000-09-01,A2603009C,75.7,Australia,Private,Other services
2000-12-01,A2603009C,76.6,Australia,Private,Other services
2001-03-01,A2603009C,76.8,Australia,Private,Other services
2001-06-01,A2603009C,77.1,Australia,Private,Other services
2001-09-01,A2603009C,78.2,Australia,Private,Other services
2001-12-01,A2603009C,78.9,Australia,Private,Other services
2002-03-01,A2603009C,79.2,Australia,Private,Other services
2002-06-01,A2603009C,79.6,Australia,Private,Other services
2002-09-01,A2603009C,80.7,Australia,Private,Other services
2002-12-01,A2603009C,81.2,Australia,Private,Other services
2003-03-01,A2603009C,81.5,Australia,Private,Other services
2003-06-01,A2603009C,81.7,Australia,Private,Other services
2003-09-01,A2603009C,82.7,Australia,Private,Other services
2003-12-01,A2603009C,83.4,Australia,Private,Other services
2004-03-01,A2603009C,84.0,Australia,Private,Other services
2004-06-01,A2603009C,84.5,Australia,Private,Other services
2004-09-01,A2603009C,85.7,Australia,Private,Other services
2004-12-01,A2603009C,86.3,Australia,Private,Other services
2005-03-01,A2603009C,86.8,Australia,Private,Other services
2005-06-01,A2603009C,88.3,Australia,Private,Other services
2005-09-01,A2603009C,89.3,Australia,Private,Other services
2005-12-01,A2603009C,90.4,Australia,Private,Other services
2006-03-01,A2603009C,91.0,Australia,Private,Other services
2006-06-01,A2603009C,91.2,Australia,Private,Other services
2006-09-01,A2603009C,91.8,Australia,Private,Other services
2006-12-01,A2603009C,92.6,Australia,Private,Other services
2007-03-01,A2603009C,93.8,Australia,Private,Other services
2007-06-01,A2603009C,94.6,Australia,Private,Other services
2007-09-01,A2603009C,95.7,Australia,Private,Other services
2007-12-01,A2603009C,96.2,Australia,Private,Other services
2008-03-01,A2603009C,97.3,Australia,Private,Other services
2008-06-01,A2603009C,97.7,Australia,Private,Other services
2008-09-01,A2603009C,98.8,Australia,Private,Other services
2008-12-01,A2603009C,99.9,Australia,Private,Other services
2009-03-01,A2603009C,100.5,Australia,Private,Other services
2009-06-01,A2603009C,100.9,Australia,Private,Other services
2009-09-01,A2603009C,101.3,Australia,Private,Other services
2009-12-01,A2603009C,102.0,Australia,Private,Other services
2010-03-01,A2603009C,103.0,Australia,Private,Other services
2010-06-01,A2603009C,103.2,Australia,Private,Other services
2010-09-01,A2603009C,104.7,Australia,Private,Other services
2010-12-01,A2603009C,105.2,Australia,Private,Other services
2011-03-01,A2603009C,106.2,Australia,Private,Other services
2011-06-01,A2603009C,106.9,Australia,Private,Other services
2011-09-01,A2603009C,109.4,Australia,Private,Other services
2011-12-01,A2603009C,109.9,Australia,Private,Other services
2012-03-01,A2603009C,110.3,Australia,Private,Other services
2012-06-01,A2603009C,111.0,Australia,Private,Other services
2012-09-01,A2603009C,112.9,Australia,Private,Other services
2012-12-01,A2603009C,113.4,Australia,Private,Other services
2013-03-01,A2603009C,114.1,Australia,Private,Other services
2013-06-01,A2603009C,114.3,Australia,Private,Other services
2013-09-01,A2603009C,115.9,Australia,Private,Other services
2013-12-01,A2603009C,116.0,Australia,Private,Other services
2014-03-01,A2603009C,116.6,Australia,Private,Other services
2014-06-01,A2603009C,116.9,Australia,Private,Other services
2014-09-01,A2603009C,118.2,Australia,Private,Other services
2014-12-01,A2603009C,118.5,Australia,Private,Other services
2015-03-01,A2603009C,119.2,Australia,Private,Other services
2015-06-01,A2603009C,119.4,Australia,Private,Other services
2015-09-01,A2603009C,120.8,Australia,Private,Other services
2015-12-01,A2603009C,121.2,Australia,Private,Other services
2016-03-01,A2603009C,121.9,Australia,Private,Other services
2016-06-01,A2603009C,122.1,Australia,Private,Other services
2016-09-01,A2603009C,123.4,Australia,Private,Other services
2016-12-01,A2603009C,123.5,Australia,Private,Other services
2017-03-01,A2603009C,124.0,Australia,Private,Other services
