Date,Series ID,CPI Value,Item,Location
2022-10-01,A128477043A,109.0,Insurance and financial services,Australia
2022-11-01,A128477043A,109.7,Insurance and financial services,Australia
2022-12-01,A128477043A,111.2,Insurance and financial services,Australia
2023-01-01,A128477043A,111.2,Insurance and financial services,Australia
2023-02-01,A128477043A,112.0,Insurance and financial services,Australia
2023-03-01,A128477043A,113.4,Insurance and financial services,Australia
2023-04-01,A128477043A,113.4,Insurance and financial services,Australia
2023-05-01,A128477043A,114.7,Insurance and financial services,Australia
2023-06-01,A128477043A,116.7,Insurance and financial services,Australia
2023-07-01,A128477043A,116.7,Insurance and financial services,Australia
2023-08-01,A128477043A,117.5,Insurance and financial services,Australia
2023-09-01,A128477043A,118.4,Insurance and financial services,Australia
2023-10-01,A128477043A,118.4,Insurance and financial services,Australia
2023-11-01,A128477043A,119.4,Insurance and financial services,Australia
