country_code,country_name,frequency,methodology,measure,unit_measure,expenditure,adjustment,transform,period,value,base_period,series_key
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2016-01,102.6559,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2016-02,102.5646,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2016-03,102.7639,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2016-04,102.2989,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2016-05,102.5397,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2016-06,103.2123,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2016-07,103.9265,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2016-08,103.9099,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2016-09,104.1424,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2016-10,104.2919,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2016-11,104.7818,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2016-12,105.2219,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2017-01,106.2433,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2017-02,106.4925,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2017-03,106.4759,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2017-04,106.5672,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2017-05,106.9824,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2017-06,107.7215,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2017-07,107.954,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2017-08,107.8793,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2017-09,108.0204,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2017-10,108.0287,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2017-11,108.2446,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2017-12,109.0169,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2018-01,109.6979,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2018-02,109.8806,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2018-03,110.0965,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2018-04,110.2044,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2018-05,110.4369,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2018-06,111.0847,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2018-07,111.3919,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2018-08,111.3338,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2018-09,111.1345,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2018-10,111.4417,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2018-11,111.7407,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2018-12,112.4299,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2019-01,112.7953,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2019-02,112.704,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2019-03,112.8285,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2019-04,113.3268,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2019-05,114.0991,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2019-06,114.7302,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2019-07,115.0873,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2019-08,115.2201,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2019-09,114.9046,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2019-10,114.9295,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2019-11,115.0956,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2019-12,115.4859,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2020-01,115.818,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2020-02,116.14,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2020-03,116.251,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2020-04,116.3398,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2020-05,116.4175,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2020-06,116.6284,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2020-07,116.5063,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2020-08,116.4508,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2020-09,116.3953,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2020-10,116.473,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2020-11,116.7949,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2020-12,117.3167,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2021-01,117.6164,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2021-02,117.7385,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2021-03,117.8384,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2021-04,117.9939,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2021-05,118.3713,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2021-06,118.1826,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2021-07,118.2714,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2021-08,118.3047,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2021-09,118.2603,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2021-10,118.4046,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2021-11,118.8375,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2021-12,119.5147,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2022-01,120.1808,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2022-02,120.1586,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2022-03,120.9467,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2022-04,122.0902,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2022-05,122.5786,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2022-06,123.3224,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2022-07,124.1106,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2022-08,123.8552,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2022-09,125.2984,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2022-10,125.1652,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2022-11,125.2762,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2022-12,126.0977,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2023-01,126.5306,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2023-02,126.7304,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2023-03,126.9525,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2023-04,127.3743,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2023-05,127.4853,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2023-06,127.6629,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2023-07,127.9294,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2023-08,127.9072,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2023-09,128.1514,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2023-10,128.3734,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2023-11,128.8618,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2023-12,129.3947,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2024-02,129.9302,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2024-03,130.607,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2024-04,130.9393,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2024-05,130.9024,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2024-06,130.7916,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2024-07,130.5578,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2024-08,130.5209,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2024-09,130.3609,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2024-10,130.4593,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2024-11,130.8531,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2024-12,131.4315,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2025-01,130.4347,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2025-02,129.8071,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2025-03,131.9484,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2025-04,133.4867,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2025-05,132.9944,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2025-06,133.2406,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2025-07,133.6467,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2025-08,133.5359,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2025-09,133.819,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2025-10,134.1881,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2025-11,134.4097,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2025-12,135.2711,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2026-01,135.0619,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2026-02,135.9849,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2026-03,136.5387,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2026-04,136.7109,2015.0,IDN.M.N.CPI.IX._T.N._Z
IDN,Indonesia,M,N,CPI,IX,_T,N,_Z,2026-05,137.0924,2015.0,IDN.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2015-01,97.1629,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2015-02,96.78036,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2015-03,97.1629,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2015-04,97.92796,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2015-05,98.69302,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2015-06,99.84061,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2015-07,100.6057,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2015-08,100.9882,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2015-09,101.7533,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2015-10,102.9009,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2015-11,103.2834,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2015-12,102.9009,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2016-01,102.9009,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2016-02,102.1358,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2016-03,102.5183,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2016-04,103.6659,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2016-05,105.196,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2016-06,105.9611,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2016-07,107.1087,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2016-08,106.3436,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2016-09,105.9611,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2016-10,106.3436,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2016-11,105.9611,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2016-12,105.196,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2017-01,104.8135,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2017-02,104.8135,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2017-03,105.196,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2017-04,105.9611,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2017-05,106.3436,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2017-06,107.1087,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2017-07,109.0214,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2017-08,109.0214,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2017-09,109.0214,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2017-10,109.7864,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2017-11,110.169,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2017-12,109.4039,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2018-01,110.169,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2018-02,109.7864,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2018-03,109.7864,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2018-04,110.169,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2018-05,110.5515,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2018-06,111.3165,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2018-07,115.1419,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2018-08,115.1419,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2018-09,115.1419,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2018-10,115.5244,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2018-11,115.5244,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2018-12,115.1419,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2019-01,117.437,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2019-02,117.437,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2019-03,118.2021,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2019-04,119.3497,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2019-05,120.1148,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2019-06,120.8798,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2019-07,122.0274,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2019-08,122.4099,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2019-09,123.175,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2019-10,124.3226,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2019-11,125.4702,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2019-12,126.2353,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2020-01,126.2353,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2020-02,125.4702,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2020-03,124.7051,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2020-04,125.8527,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2020-05,126.2353,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2020-06,127.0003,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2020-07,128.5304,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2020-08,129.2955,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2020-09,130.1179,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2020-10,131.6603,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2020-11,132.101,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2020-12,130.8891,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2021-01,130.228,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2021-02,131.1094,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2021-03,131.7705,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2021-04,132.3214,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2021-05,132.8723,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2021-06,134.0842,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2021-07,135.2961,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2021-08,135.5165,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2021-09,135.847,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2021-10,137.6098,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2021-11,138.4912,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2021-12,138.1607,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2022-01,137.8302,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2022-02,137.72,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2022-03,138.8218,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2022-04,140.6947,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2022-05,142.127,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2022-06,142.3474,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2022-07,143.1186,2015.0,IND.M.N.CPI.IX._T.N._Z
IND,India,M,N,CPI,IX,_T,N,_Z,2022-08,143.4492,2015.0,IND.M.N.CPI.IX._T.N._Z
